id,name
24728012,Beautiful Apartment
24729169,Super Charming 1 Bed Apartment in Soho
24732974,1 bedroom (entire) apartment very spacious
24733275,Financial District  Private Room
24734680,Solo Adventurers' Retreat
24734792,Large Bedroom in Harlem
24735722,Small Private Room # 1
24736254,Rustic Modern Brooklyn Apt
24736896,Cozy private bedroom downtown
24743196,"Private, Cozy & Fully Equipped Room /30 min to NYC"
24746840,Cozy gem in Bushwick/Bed-stuy
24748187,"Modern, Private Room in Heart of East Village"
24752128,Cozy two bedroom apartment in the Upper East Side
24754074,Luxury historic Brownstone with mid-century twist
24754459,Spacious Bedroom in Unique Williamsburg
24756139,Cool and cozy in Brooklyn
24756445,Spacious One Bedroom in the Heart of Brooklyn
24757844,Sunlit Room with Kitchen near Manhattan and LGA
24757985,Cozy apartment perfect for families with kids
24758512,NYC living
24758664,Dekalb Ave. #1L
24758883,Upscale safe neighborhood house Bedroom by subway
24770824,The Blue Bungalow of Rockaway Beach
24772454,Family friendly 2 bedroom. NYC life and 1000 sq ft
24773229,Luxury!  2 Floor Duplex / OutDoor BBQ /Steam Sauna
24774169,"1 Bedroom in Affluent, Serene Bronx Neighborhood"
24776834,Stylish NYC Art Loft #2
24777976,"Cozy private room in Astoria, near Manhattan"
24778310,Cozy Room on Hewes with Rooftop Lounge
24779271,Private room
24780232,Apartment in sun drenched Upper Manhattan
24783060,[Priv Rooftop] Sunny-Spacious duplex Penthouse
24784400,Cozy Studio in Queens
24798903,Greenhouse APT
24799677,1 Bedroom available in a four bedroom house
24799807,Furnished Midtown One Bedroom Beauty
24801589,Charming Park Slope 1 Bedroom Apartment
24804386,Sunny NYC Studio steps from Central Park
24805086,Pleasant Place Rooms  JFK Private Housings Complex
24805249,Art-filled Private & Inviting Oasis in Prime Wburg
24806098,"An Apartment, 15 Minutes To Manhattan."
24806110,sunny apartment on the Ocean
24806141,Sweet Home at Washington Heights
24806529,Private room in Brooklyn
24808312,"MARTIAL LOFT 3: REDEMPTION (upstairs, 3rd room)"
24810452,Williamsburg Gem in BK! Queen BR in Luxury Apt
24821651,Hiéroglyphe
24823404,Large Private Room With Three Windows
24825809,The Red House
24826533,Bright & Cozy room - 30 mins to Manhattan
24833117,2 BEDROOM APT-walk to CENTRAL PARK and restaurants
24833279,Queens C Place
24834058,Queens C Place
24834309,★ Large 2BR APT in Astoria near Midtown + LGA ★
24834983,Sun filled private room in Hamilton Heights
24836464,JFK/QNS Home Away From Home Full private apartment
24845719,"Stunning, oversized 2 Bed, 2 Bath in Prime Wburg"
24846816,"Cozy Near LGA, Center of Queens RM2"
24851371,Brooklyn Room with a Rooftop
24852364,Luxury Apartment in Midtown East
24852797,Beautiful Bushwick slice of heaven.
24852836,The Best location in Upper East Side!
24853936,JFK Queens/House of Suedajoy#5(dis by flexibility
24855025,Great place by the park with private entrance !!!!
24856606,JFK Queens Home away from Home House of Suedajoy 4
24857436,Spacious Bright Room near Columbia University
24857723,Cozy 3 bedroom apartment in HEART of East Village!
24862077,The Perfect Escape
24863288,Cozy 1-Bedroom Apartment in Harlem
24866378,Home Sweet Home in Flatbush
24867995,暑假短租
24871506,Dreamy centrally located Bedroom with city views!
24872073,Big & Bright Bed-Stuy Bushwick Border Boudoir
24873980,Historic Strivers’ Row with a View
24879207,Lawrence Beach House
24883987,Musician's Apartment Near the Park
24887028,Boho in WaHi
24889024,"Private entrance, sanctuary historic fort greene"
24889615,One Bedroom apartment in great neighborhood
24889922,Glendale apartment
24891549,Private Brooklyn Bedroom & Bathroom (no kitchen)
24891651,Large 1 bedroom and private bath in Astoria
24892670,Harlem Vibes
24893488,Huge master bedroom W/ private bath in Brooklyn
24893756,Entire suite close to LGA & JFK with free parking
24893765,Local living
24894476,Super Large Bedroom in Harlem
24896472,Spacious Apt. in Bushwick for summer occupancy
24906413,"Sunny, Bushwick Apartment"
24907355,Bushwick with outdoor space!
24910361,"""The Little House by the Sea"""
24911227,1-Bed Apt on East River - 1 stop from Manhattan!
24913510,NYC soho offering a discount for week of New Years
24915761,Brooklyn Studio with a View
24916202,Nice 2 bedroom apartment
24916571,Charming 2 Bedroom Private Apartment in Greenpoint
24919398,Bushwick room bright! Close steps to everything!
24919725,Shared Open Studio - Floor Space
24919742,South Park Slope House
24919764,Thomas's creek
24921526,Spacious Cozy & Comfortable Bed-DreamWell Mattress
24921584,BIG STYLISH LOFT/ROOM with access in the backyard
24921735,Huge Master Bed & bath rooms-Cozy bed & mattress
24922519,Beautiful brownstone garden apt. w/outdoor
24923524,Rooftop Condo
24929254,"Excellent location for commute, quiet area in city"
24930848,"Private room in Austin Street, Forest Hills"
24936179,"Centrally located, quiet Hell's Kitchen bedroom."
24939648,"Cozy, warm and Clean Stay in Flushing!"
24940507,"Massive, sunny Williamsburg apartment w/ backyard"
24942474,"Ideal Brooklyn Room, Spacious Apartment w/Garden"
24943768,Luxurious Suite Grand Central
24943903,Parlor Suite Midtown Manhattan
24945253,Brand new beach front house near JFK (2)
24945431,"Beautiful, clean, warm and friendly."
24945710,Hey New Yorkers!
24946477,"Columbus Circle Oasis ""Woman Only"""
24946871,"Beautiful, spacious & well-lit 1BR (Astoria, QNS)"
24947076,"3-bedroom sunny, quiet, spacious Williamsburg apt"
24948017,very big apartment? entire apartment in harlem
24955805,Cozy Apartment in Beautiful Neighborhood
24959295,Stylish Huge loft/room with access 2 the backyard
24959305,"Bright renovated apartment, quiet Bushwick block!"
24960138,"Bright, Winged Tribeca Studio w/ Indoor pool, Gym by Blueground"
24961967,BEAUTIFUL LUX STUDIO -AMAZING ENTERTAINMENT SYSTEM
24962971,Comfortable Bedroom 2 Express Stops to Manhattan
24963166,Huge Room in the Middle of Bushwick
24964123,Quiet room in Prospect Heights
24966197,"Hell's Kitchen/West Midtown - Quiet, private room"
24967000,Gorgeous Apartment
24968131,Private Room in peaceful town
24968926,Bushwick’s cozy nook/Private Bathroom
24970711,Budget Basement
24970982,Central & Comfortable 1BR Brownstone Apartment
24973698,"Colorful, quiet, private room near LaGuardia/NYC"
24984762,3 bedrooms gorgeous Park Slope Apt
24985440,"ROOM IN QUEENS, CLOSE TO SUBWAY STATION"
24986620,Renovated Washington Heights  Apt. near Ft. Tryon
24987685,Short Stay NearJFK.
24990534,Maurice’s Penthouse
24992558,ENTIRE Spacious Brownstone Apartment (UNFURNISHED)
24992683,Spacious duplex in East Williamsburg
24992835,"**FULL FLOOR - 3 BEDRMS, Times Sq/Restaurant Row**"
24993467,"Prime Williamsburg: 3 Bed, 2 Bath Luxury Apartment"
24993470,Pat's Paradise  at Rockaway Beach
24996332,Master Bedroom with Full Bath & Manhattan View
25004276,1 sunny bedroom in Parkchester
25006193,Barclays Place - An Idyllic One Bedroom Apartment
25007110,Cozy Room - Comfortable Bed-DreamWell Mattress
25010171,Sunshine
25011733,"Trendy, light-filled apartment in Lower East Side."
25012767,Private Cozy Bedroom with Patio
25015511,Humble Home in Harlem
25018204,"Paradise Garden, Spa, Steam & Massage Table #10299"
25024676,"Cozy, tranquil bedroom steps from Central Park B"
25025092,"Scandinavian ""hygge"" in Bed Stuy Brooklyn"
25025533,"Luxe Large Studio Apt with Rooftop, Doorman, & Gym"
25029794,East Village Gem
25029982,Cozy Studio in Greenwich Village
25031182,Comfy bedroom in heart of Lower East Side
25031840,Iconic and Rustic Summer Cottage
25032319,Cozy Convenient 2-Bed GARDEN APT w/Central Heat/AC
25033659,Brooklyn Hidden Oasis.
25033991,5min to Subway-20min to Manhattan!Large Bklyn Apt!
25036166,BK NEST-Across Barclays & trains/City 10 mins away
25042316,Couples Getaway in Brooklyn!
25047309,Hart is Home (basement unit)
25047693,$79 one BR APT close to Major Airports & Manhattan
25051166,NEAR COLUMBIA PRESBYTERIAN HOSP Students/Visitors
25054951,NO LONGER AVAILABLE SORY
25055293,Beautiful studio with sleeping loft in Ridgewood
25055376,Cozy & Zen Harlem Apartment
25055498,Room 6 - Comfy Bed in Historic Victorian Home
25056252,Sunny Brooklyn apartment
25056684,Spacious Studio in the Hamilton Heights
25057198,Entire True Two-Bedroom Steps From Central Park!
25069823,Riverside Drive Condo with a View
25071113,"Airy, art-filled home in bohemian East Village"
25071168,1 Bedroom Garden Apt with backyard in Park Slope
25072401,Mia Suite East Village-free Street Parking+wifi
25074072,Family Gather  5 bedrooms 3 full baths
25075529,Comfy cozy studio in LES
25076765,Spacious Master Bedroom in Williamsburg
25083266,"Cozy room with free A/C, wifi & TV!!!"
25084681,Sun Filled Lower East Side Gem
25085133,The dreamed aparment- World Trade Center area
25085816,Master bedroom in E Harlem with balcony&Doorman
25097211,Private Bedroom in a safe neighborhood in NYC
25098068,New unit Amazing apartment on 5th  ave 3 bdr #4
25100219,Beautiful Williamsburg home with spectacular views
25101744,Cozy & Bright Studio Close to Subway Station
25108878,Bushwick Garden Apartment
25110301,"Sunny home in Sunnyside, NY"
25110602,Oak St. Gem.
25112819,Sugar Hill Duplex Apartment
25113126,Panda Pod
25113440,"1 BR APT amazing location, malls, transportation"
25124293,Stylish One-Bedroom Apartment in Park Slope
25125914,Stunning Renovation & Private Garden
25127198,Traveler's / Student's Delight Ka 01 03
25127253,Amazing Studio in Times Square
25132598,"Cozy, Bright Morningside Apartment!"
25134311,Carnegie City Apartment
25134894,Massive 4 bed 3 bath Loft in SoHo/Little Italy
25135206,Stunning Three-Level Loft w/ Roofdeck & Gym
25135607,"Quiet, sunny Greenpoint apartment perfect for 4"
25135694,Brooklyn Loft
25135765,The Reading Room: a curated luxury experience
25137152,Bright 1 Bedroom in the East Village
25137887,Beach front Dublex near jfk
25138149,✅Luxury NYC Manhattan Loft✅
25138442,Cozy Private studio-apartment
25138975,Charming Sunny 2-bedroom oasis in Rockaway Beach
25140559,Beautiful Private Room
25140787,COUSY PRIVATE ROOM
25141552,Private cozy room  in Ditmas Park best loc
25155302,Spacious Flatbush Studio
25156280,Lovely & Chic 2BR Astoria Row House
25156498,Charming Loft apartment with great light!
25157160,"Helles, charmantes Zimmer in Brooklyn-WG"
25157795,Huge 1-bedroom in prime Midtown
25163519,BRIGHT newly renovated 1BR  in Manhattan
25167819,The Consuello2
25168638,Close to Manhattan and 5 minutes to LGA
25168678,Cozy Room Near Lincoln Center
25169866,"Large 1BR Apt, Ground Floor w/ High Ceilings in EV"
25180572,Beautiful Cozy Studio Apt. UWS
25182363,First floor #7
25183213,Beautiful Studio Apartment in Lower East Side
25187314,Large 1 Bedroom 2 Blocks from Central Park
25187461,Sunny Apartment @ Luxury Bldg in FiDi!
25187576,100% Private! Bathroom + One Bedroom JFK & LGA
25188064,"Sparkling clean, quiet apt ideal to work and relax"
25188424,Charming Brooklyn apartment with Garden Access
25193004,Entire place near Prospect park. 2 rooms
25205044,Sweet Comfort
25205768,Spacious 1-bedroom apartment with beautiful views!
25206699,Perfect Apartment - 2 Bedrooms near Grand Central
25206790,Heart of bay ridge Brooklyn
25209144,Modern apartment in Hamilton Heights
25209293,Perfect Nolita apartment
25209619,A NYC apartment
25212748,Modern private bed & bath next to Barclays Center
25213872,Cheap & Comfy Huge Private Room!
25221993,Quiet & cozy 1 BR/balcony - Graham L in WBURG
25222993,[ENTIRE APT] Large Designer 1 bd apt in Manhattan
25224218,Extra clean modern apartment close central park
25224320,Brooklyn Cultural Chateau: Sunny Private Room
25226728,"Bright, Modern Greenpoint Apartment"
25226807,"Beautiful, spacious loft in Clinton Hill"
25227326,Adorable Top Floor Williamsburg Apt (1 Bedroom)
25231230,"Clean, quiet, close to Columbia and transit."
25232008,Central Park South Better than a 5-Star Hotel
25232614,West Village Private Room With A View!
25234732,"Gorgeous, charming upper east side one bedroom"
25235760,Location Astoria Park ( only female )
25251220,"Very Quiet 'nd Safe, overlooking backyard gardens"
25255024,"Lovely, Spacious & Private Garden Apt in Bronx, NY"
25255214,"Brooklyn Duplex Townhouse, Deck & Garden"
25255942,Room in brand new shared apt 20 mins to Manhattan
25262795,Brooklyn Apartment
25263845,Private Room with a Majestic View
25264664,"Stunning, Sunny Tribeca Loft"
25274961,Beautiful cozy Room
25277640,The Greenwood - One Bedroom Garden Apartment
25278248,Bushwick duplex w/private backyard; close to city!
25280641,Charming 1BR Apartment in the heart of The Village
25281618,Private Grand Street Home- 2 BR duplex with deck
25284006,Beautiful loft with plants and light
25284335,1 Bed in a 6-Bed Mixed Gender Dorm with Private Bathroom
25285159,Sunny Bedroom in Brooklyn
25288200,The Luna’s apartment
25289848,Nice 2 bedrooms apartment in Bed-Stuy
25290572,Wyndham Midtown 45 NYC (2 Bedroom Presidential)
25290749,One Bedroom Apartment - Centrally located
25290969,Wyndham Midtown 45 NYC (2 Bedroom Presidential)
25292820,Cute Harlem Studio for Solo Traveler
25293702,Cozy (☆) Room In Upper Manhattan  (♥)
25293994,Upper East Side one bedroom in elevator building
25296394,NYC Hideaway Urban Suite
25308386,Brand New Brooklyn 1.5 Bedroom in Hip Greenpoint
25308563,Single Room/ 15 min away from LGA Airport #5
25308697,"Close to Park, Private, Modern&Safe 2B2B  W/Gym"
25309799,Jades place
25313204,Charming Apartment in Brooklyn
25313748,Luxury Condo 45th fl Manhattan view @Times Square
25315154,Modern & private studio  Bronx - Free Parking
25315860,A beautiful Room In A Safe Sheepshead Bay Area.
25316571,Great in Greenpoint
25317793,Awesome Cozy Room in The Heart of Sunnyside!
25319136,Elegant 2brm 2bath Loft . Terrace
25319356,Washington Heights Getaway Bedroom
25323446,Luxurious 2 bedroom home close to Airport and City
25323809,New Private Cozy Condo with private bedroom & bath
25325029,Bushwick Room with a View
25328184,Bedstuy Stay! Peaceful 2 Bedroom Garden Apartment.
25336605,Luxury Apartment - Stunning Manhattan Views
25340516,Garden Duplex close to Central Park
25340524,"Spacious, quiet & in the heart of Gramercy Park!"
25342124,Private Room near Central Park
25344841,Serene Flat on Tree-Lined Harlem Street
25345332,"Large Private Room in Beautiful Bedstuy, BK"
25346963,Townhouse Apartment steps away from Central Park
25347359,Royal suite
25348369,Dec 15th Park Slope roommate wanted-3 mos.
25348802,Cozy & comfortable STUDIO in MIDTOWN NYC
25349299,Modern Spacious Garden Apartment - Red Hook!
25350452,1BR  Breathtaking view w/Private Roof Top Bushwick
25350875,String lights home 1 min to subway
25352456,PEACEFUL Queen Bedroom in Homey Space
25354569,1 1/2 bedroom totally private  exclusive Apt. #4
25354678,Big Blue House in the Bronx
25355219,Spacious Apt Steps away from Prospect Park
25355282,Bed Available in Brooklyn
25356602,Cozy room 5 to 7 minutes from JFK airport.
25365916,Brooklyn Bound 💚 Ground Level 2 bedroom
25369155,Luke’s place
25369739,Gowanus Duplex w/ Backyard & Soundproof Work Area
25371790,Huge Artist Loft Space - Red Hook
25371837,Beautiful 4F United Nations Studio/ Best location.
25374003,Spacious room brand new.Beautiful yard also avlble
25378040,Little Italian Manor 2
25379703,Amazing West Village Live like a local !!
25402549,Private Bedroom & Bathroom in Midtown Manhattan
25403738,61 street And 2nd Ave Apt C
25407116,HEAVENLY  PLACE
25416257,THE 602 SHOWROOM
25416424,Spacious 1-Bedroom Apartment in Central Harlem
25417035,"Historical BK Heights 3 br, outdoor deck + patio"
25420252,Private Queen Bedroom in UWS near Central Park
25420704,place on the bay
25421873,Spacious Room Seconds from Graham L - Williamsburg
25422338,New York Loft
25425106,Lovely private room in spacious top floor condo
25426781,Charming Artistic Flat in Brooklyn
25443451,Sweet Lower Manhattan/Tribeca Loft Suite
25446811,"Quiet Williamsburg Studio, Private Bath & Entrance"
25448433,Large BR 1 Block From Subway 20 min to Manhattan
25456714,Charming★Central★Clean★Quiet 2BRDuplex☼Balcony★LES
25457583,Washington Heights Tranquil Getaway Bedroom
25458048,"1BRD Greenpoint BK! Nightlife, parks, shops, food"
25460977,Fresh Studio in Brooklyn Townhouse
25468554,Workspace Room 3
25469769,Fort Greene Sanctuary
25475518,Carnegie Hill-Clean Small 1 bedroom
25475944,Tourist spot
25476912,3rd floor: Charming 2 BR guest suite with balcony
25480524,Beautiful Room for 2 in Manhattan
25483095,Spacious queen bedroom in the heart of Manhattan
25484150,Spacious bedroom in East Willyb!
25484398,BRIGHT & AIRY APARTMENT IN GREENPOINT
25484515,Your Home Away From Home
25486302,Luxurious Apt in the heart of Manhattan
25488542,Private Bedroom in Washington Heights
25489369,Charming Old Greenwich Village Duplex
25491908,The Quintessential Bushwick Loft: The Dream Cove
25492095,Room for June-beginning of July!
25492295,"Style, Comfort & Convenience in NYC getaway"
25503835,Hidden Gem in Canarsie-FREE private parking
25508055,Two Bedrooms in Bright Brooklyn Home
25510480,BIG SUNNY LOVELY ROOM CENTRAL PARK
25511717,"Gorgeous summer spot in boerum hill, brooklyn!"
25512049,"Charming, Sunny and Spacious one bedroom apartment"
25512622,Bright Manhattan Room
25513772,QUIET CHIC WITH PRIVATE BATH. PRIME WILLIAMSBURG
25515856,1 Bed 1 Bath on Upper West Side Manhattan
25517197,HUGE Soho LOFT 2 Bedrooms 2 Bathrooms
25517202,Cosy Bed-Stuy room 25 mins from Manhattan
25517407,Spacious room in prime Willyb! Steps 2 Bedford L
25518572,"NY Kosher Place for LE$$ (Near Ave J  , ""Q"" Train)"
25518658,Charming loft in a old town house
25519328,Summer Luxury in Harlem !!!
25519674,Hells Kitchen Pied-à-terre
25519971,Brooklyn Gidi
25521464,Beach Getaway with Amazing Sunsets
25534630,2 bedroom Flat in Park Slope
25535697,Huge Central Harlem 2 Bedroom (125th 2/3 train)
25537456,Prime East 62nd Street with Private Garden Terrace
25539490,Cheeky Private Bedroom in Bed-Stuy
25540851,Modern Park slope duplex 4 bedrooms
25543393,Photography Studio & Loft 📸 + 🎬 PLEASE READ
25545177,Beautiful apartment in Ridgewood
25545372,Sunny large room near Columbia Uni med school
25548071,SoHo Bedroom Central and Close to Many Subways
25552076,Private Garden. Trendy Williamsburg location!
25554120,Cozy and modern one Bedroom Apartment
25571627,Beautiful Modern Spacious 3 bedroom Apartment
25580113,2000sqf Modern Loft style Townhouse Williamsburg
25582365,Lovely 1 bedroom in Washington heights!
25587778,Cozy Bedroom Full of Sunshine
25589726,Comfy Brownstone 1BR with backyard
25614818,New York Apartment steps from Central Park
25618970,Williamsburg Luxury Artist Loft With All Amenities
25619849,Welcome to YURT -- comfy room in East Village
25622377,The Green Room
25626152,Comfortable Flatbush Bedroom & Living Room (Rm# 3)
25635162,LARGE SUNNY 1BD 10 MIN TO MANHATTAN
25638322,Nice area accessible to all public transportation!
25669472,"Modern, comfy studio apartment"
25672109,Sunny East Village Room!
25672309,Gramercy Apartment Steps from Union Square
25672362,Sunny 2 Bedroom Apt in Bed Stuy 20min to Manhattan
25673898,"Clean, Quiet, Spacious Room in Brooklyn"
25674371,Percice Home away from home!
25677480,Comfy 6ft. couch in living room
25677571,Manhattan View Garden Home
25677687,Peaceful Room in Williamsburg
25678522,Quiet one bedroom apartment in West Village
25689024,Clean & Contact Free_Brooklyn Secret Spot
25710052,Cozy bedroom in Bushwick!
25719557,Big Apple Retreat
25719757,"Huge, spacious, chic Gramercy 1 bedroom"
25727611,Beautiful room
25734018,Fully Renovated Park Slope Garden Apt: Central A/C
25736749,UpperWestSide/2B1BA/SHORT-TERM/FURNISHED
25745070,West Village Cozy Pied a Terre
25745372,"Beautiful, Serene & Light-Filled East Village Loft"
25745458,Huge and beautiful 2BR in Greenpoint Brooklyn
25765042,Awesome Private Bushwick studio!
25766100,Bedroom - in the heart of the East Village
25767363,Luxurious New Building in the Heart of Bushwick
25771285,Bright and Clean Harlem Guest Room
25774787,"Cozy & Chic 1 Bedroom, Upper East Side, Manhattan"
25775969,WOMEN ONLY - Private room in Harlem apartment! (A)
25776914,BROOKLYN Quiet Den
25779464,"Lovely Rm Heart of Manhattan,5 min->135th sta"
25779937,Simple & Convenient Manhattan Room 25 min->TmsSqr
25781295,Big private room in Sunnyside NYC 7 min Subway
25781535,Great private room in NYC 20 min to Manhattan
25783309,1 Bdrm in Beautiful Brownstone filled with light
25783739,In the heart of the East Village
25786994,Manhanton high rising apartment next to the subway
25798517,Living Art Gallery Room in New Bushwick Building
25798995,ARTIST SPACE
25799803,"Entire Place, Open Brick loft in Williamsburg 2BR"
25801507,Beautiful South Park Slope Brooklyn Apartment
25802121,Large studio near Central Park/Columbus Circle
25804387,Private room by Prospect Park in Brooklyn
25804768,NEW Charming & Modern 2 Bed- Private Backyard!
25805422,Maimonides employees—a short walk to the hospital!
25805430,A Contemporary Homelike Stay in the Best of BK
25806562,Private room by Prospect Park - 25min to Manhattan
25807047,"Upper EastSide Apartment, Quick Access to Downtown"
25807815,A classy room in Harlem
25811825,A Perfect Match! The NYC All-Rounder Apartment
25812700,Trendy Brownstone Duplex Long stays J/A/C train
25812971,Spacious and minimal apt in the heart of NYC
25813279,"Charming Neighborhood, Charming Studio"
25813322,"Elegant private room with ROOFTOP, close to train"
25813796,Fanta Sea Home 2
25814039,Cosy studio in UWS / historical building!
25815036,Cozy Room Great Price in Bushwick Bklyn! (Suite 4)
25817508,"Brand new space ! ... safe, peaceful and relaxing."
25820809,Shared room for Female   in Hell's Kitchen 3
25823670,"Adorable UES Studio w/ Balcony, Gym + Doorman by Blueground"
25826245,Morningside Heights Gem
25829582,***WELCOME TO MI CASA TU CASA NEAR JFK/LGA AIRPORT
25830323,"Centrally located from LGA, Manhattan & more"
25834338,1 bdrm apt / Prime Wburg / steps 2 Bedford L
25834425,Gramercy Park Studio Loft
25837024,"Private Bedroom, one block from Central Park."
25838887,"Private bedroom with Private Bath Chinatown, NYC"
25838923,"Private Queen bedroom in Chinatown, NYC"
25839759,Gigantic Sunny Room in Park Slope-Private Backyard
25841637,"Two double beds, New York, Chinatown"
25841768,"Entire Garden Level Home in Greenpoint, Brooklyn"
25842433,*THE BUSINESS TRAVELER ROOM*
25844166,"Last minute pricing! quiet street, heart of SoHo"
25860068,"$ 65 UES  PRIV. QT, WINDOW ROOM! CLST,ELEV,LAUNDRY"
25864337,GORGEOUS PRIVATE ROOM - EAST WILLIAMSBURG
25864886,Duplex in prime Williamsburg location!
25867636,NEW Charming Studio
25868383,Exciting Central Park Room. Cozy Manhattan Space.
25870448,Cozy Brooklyn two level apartment with a backyard
25870840,Cozy UES apartment by the Central Park
25871075,2 Story Apartment in Greenwich Village
25871304,Affordable Lenox Ave Room. Clean Sunny Comfy!
25883016,Pied-à-terre apartment (Photo/ Video ONLY )
25885192,Cozy Upper East Side Apartment
25885278,"Cozy 1 bedroom apartment in Throggs neck, bronx"
25887818,Magical 1BR Apt
25887913,"Cozy Room Great Price in Bushwick, Bklyn!(Suite 3)"
25892653,Bright and  New 1-Bedroom Condo in Bushwick
25894924,A Hidden Gem in Queens
25895132,Private Queen Room steps from Columbia and Subway
25904988,Bedstuy spacious townhouse w. amazing backyard
25905991,Charming 3 Bedroom House in Forest Hills NY
25909160,Simple Private Rm w/ Futon in the Bronx/ Storage
25909161,New York Oasis
25911322,Brooklyn Basement
25912647,Midtown East - Huge private room with terrace
25914515,Onderdonk Hotel Studio
25917853,Convenient Modern Brooklyn Studio Apartment byPark
25918869,MODERN 2-3 Bedroom Apartment with Huge Roof Deck
25919220,Massive Bedroom w/Private Yard. NYC/Williamsburg
25937108,Luxury 2 Bedroom Grand Central
25938492,Master bedroom and bathroom in cozy Manhattan apt
25939748,Modern Apt with private bedroom & bathroom
25940097,Wall of Glass in Bright Brownstone
25942651,ELLIS 56-4 *COLUMBIA PRESBYTERIAN HOSPITAL AREA
25943177,"Lovely room with private bathroom, near Manhattan"
25943635,Sunny room in great location
25944038,Cozy neat & tidy ROOM close to UN and Central Park
25946015,Cozy 1 Bed/1 Bath Nestled in Charming West Village
25946924,BEST DEAL in NYC - Cute and Cozy Room Times Square
25947689,Modern 6 bedrooms 6 baths/backyard- no party
25948078,BEST LOCATION - Lovely room by Times Square!!!
25948225,Bushwick play2
25948509,Cozy large Full 1 Bedroom Apt
25948697,"Private Bedroom In Brooklyn, NY"
25949359,Luxury spacious new 1Bdr 30 mins to Manhattan
25961778,Brooklyn Nest
25963570,"""I LOVE BROOKLYN""  Newly Renovated Studio APT."
25966512,The cozy room!
25967331,Cozy and Convenient Spot in Washington Heights
25970374,BEAUTIFUL STUDIO ON UPPER EAST SIDE/ CENTRAL PARK
25971027,Rent an apt in Kips Bay
25971425,"Big, beautiful, sunny room in Hamilton Heights"
25972171,HUGE WASHINGTON HEIGHTS ROOM
25972861,Private Studio in Queens
25974812,Cozy Room Great Price Bushwick Brooklyn (Suite 1)
25976524,Best location in bay ridge
25979705,Entire Apartment! Pre-War Elegance Soho/W. Village
25980294,Cozy Studio in Upper East Side
25982839,Luxury gallery apartment in beautiful Greenpoint
25996719,3 bedroom Gem long-term rental fully equipped
25997567,Deluxe Loft Suite with Patio
25997748,Studio Deluxe
25997937,Deluxe Loft Suite
25998042,Great Brooklyn Apartment
25998057,River View
25999678,Light & Airy home 1 minute to subway
26000019,1Bedroom 15min Train ride to the Heart of NEW YORK
26001925,Beautiful one-bedroom get away with park view
26002246,Fully furnished apartment in a convenient location
26002676,Lovely one bedroom apartment in Wiliamsburg
26004664,Luxurious 2bed/2.5bath with Central Park Views
26004876,Ivoire Business Solutions LLC 1
26005975,New York City - Big Apple
26009952,Historic Building on a Tree-lined Street
26010424,Private Apartment 30mins from Times Square
26011175,"Spacious bedroom in airy, zen LES apartment"
26013177,"Avenue L,  your Home away from Home."
26014359,NYC Experience
26025308,Gorgeous  room available in  Trendy Bushwick BK
26025770,"Upper West Side 4-Bedroom, 2-Bathroom"
26026904,Charming Room Sunset Park Industry City  Brooklyn
26029326,Bluebird Upper East Side 1BR|Medical Professionals
26032155,Giant Sunny Urban Jungle 1-BR In East Village
26033190,Williamsburg Luxury - Penthouse Duplex
26035069,New York Home in the Heart of Harlem
26035350,Private Bedroom in Open Williamsburg Loft
26036438,Fun and Whimsical UWS Garden Home
26037496,Large Studio in NYC Brownstone No Frills/ Budget
26038458,Verona TwentyOne - PHOEBE'S PLACE
26038825,Beautiful Historic Harlem Townhouse
26038936,"GREAT LOCATION, THE HEART OF THE UWS!"
26040453,Verona TwentyOne - RODFRED COMFORT
26043335,Luminous and Spacious Private Room
26050704,Greenpoint room
26052294,"Lovely, spacious room in the best neighborhood"
26053340,"Beloved Williamsburg, Brooklyn is calling to you!"
26054275,BROOKLYN Private Cozy Room Near by Subway & Ferry
26055709,Sunlit Private Room One Block off Subway (3 & 4)
26057084,Spacious 1 Bd. Duplex Apt. in Brownstone
26057878,"Soho family loft 3 beds, 2 bedroom. Best location!"
26058634,Highline
26063230,Gorgeous 4 Bedroom Apt. with  King bed
26063353,"Designer DUMBO Loft, 2BR"
26064779,Cool Private Room in Dreamy Bedstuy Apartment
26072801,Jades Place 💚
26074006,Serene & Spacious Manhattan Room Near the Station
26080646,Entire West Village Apartment
26080745,bayroom
26080980,Magical Room in the Heart of West Village
26085046,Large Cozy Full 1 bdr Apt
26085247,Bright Minimal Studio in Heart of Williamsburg
26085355,house
26093497,Beautiful 5 bedroom+ Oasis in NYC
26096404,3BR/2 Bath Balcony Murray Hill walk to hospitals
26099303,Large Guest room in South Williamsburg
26106086,"Lg bedroom in historic house, modern amenities."
26107318,Great Townhome!! 1 Stop from Manhattan! Sleeps 6
26108084,Sunny Flat in NYC
26109380,Amazing large studio apartment in Harlem!
26110466,"JFK Queens Home away from Home""House Of Suedajoy#3"
26119005,"Alisha’s Place-JFK 10 MINS, walk to subway & buses"
26121109,Boho Haven with Private Balcony in Bushwick
26125053,Greenpoint private 2 rooms
26125349,Beautiful apartment in Greenpoint
26126894,2+1 Bedroom Apartment Upper West Side
26127726,"Spacious, beautiful, quiet 2BR 2BA in the UES"
26129308,Charming Crown Heights Bedroom
26131183,Kew Gardens Treasure
26131606,High End Luxury 2 Bedroom Grand Central
26131794,The Grand Chic
